price,bedrooms,bathrooms,living_square,total_square,floors,view,condition,yr_built,yr_renovated
52010240.0,4,2.25,26666.666666666668,105161.29032258065,1.0,0,4,39,39
43947200.0,5,3.5,32903.22580645161,95290.32258064517,2.0,0,3,26,26
22678208.0,4,2.5,31290.322580645163,92430.10752688172,2.0,0,3,10,10
23753280.0,4,1.0,20430.107526881722,96774.19354838709,1.0,0,4,66,66
16703568.0,4,1.75,13978.494623655914,225806.45161290324,1.0,0,4,45,45
11622400.0,3,1.5,15913.978494623656,75268.81720430107,1.0,0,3,34,34
18523200.0,3,1.0,13440.860215053763,101849.4623655914,1.0,0,4,42,42
38499200.0,4,2.5,21505.37634408602,50537.63440860215,1.5,0,4,70,70
17360960.0,3,1.5,14301.075268817205,70322.58064516129,1.0,0,3,43,43
20702400.0,3,2.25,19784.94623655914,66817.20430107527,1.0,0,4,32,32
39007680.0,4,2.0,16774.1935483871,76387.09677419355,1.5,0,3,69,69
38499200.0,3,2.5,33870.967741935485,235408.60215053763,2.0,0,3,8,8
15521352.0,3,2.25,16774.1935483871,64655.913978494624,2.0,0,3,24,24
38499200.0,5,2.5,31290.322580645163,103612.90322580645,1.0,0,4,50,50
56659200.0,3,2.5,31612.90322580645,170698.9247311828,2.0,0,3,21,21
28329600.0,3,1.0,10215.053763440861,38935.48387096774,1.0,0,4,67,67
32688000.0,2,1.0,12903.225806451614,43010.75268817204,1.0,0,3,74,74
30508800.0,2,1.0,10752.68817204301,57795.69892473119,1.0,0,3,62,62
39952000.0,3,2.0,16021.505376344086,41720.43010752688,1.0,0,3,56,56
7990400.0,2,1.0,6451.612903225807,65806.45161290323,1.0,0,3,72,72
50848000.0,2,1.75,24946.236559139787,59139.78494623656,1.5,2,3,89,14
58656800.0,4,2.5,34301.07526881721,259892.47311827957,2.0,0,3,13,13
13002560.0,2,1.0,10645.161290322581,94193.54838709677,1.0,0,3,37,37
117132000.0,4,2.75,58817.20430107527,195698.9247311828,2.0,4,3,22,22
47579200.0,4,2.75,31075.2688172043,501172.0430107527,2.0,0,4,34,34
34322400.0,3,2.0,19247.31182795699,73118.27956989247,1.0,0,4,51,51
21719360.0,4,2.5,25268.817204301075,74817.20430107527,2.0,0,3,16,16
53753600.0,4,2.5,36881.720430107525,109215.05376344085,2.0,0,3,14,14
62470400.0,3,1.75,27956.989247311827,161978.49462365592,1.0,0,4,47,47
45036800.0,4,3.0,22903.225806451614,68010.75268817204,1.0,0,5,66,66
29782400.0,3,1.75,17849.462365591397,64376.344086021505,1.0,0,3,32,32
24915520.0,5,3.5,26591.397849462366,99806.45161290323,2.0,1,5,52,52
33777600.0,2,2.75,15376.344086021505,15322.58064516129,2.0,0,3,8,8
19899728.0,3,2.25,16881.720430107525,33430.10752688172,2.0,0,3,13,13
59928000.0,2,1.0,13333.333333333334,454268.81720430107,1.0,1,4,99,99
18523200.0,3,2.5,18494.62365591398,66666.66666666667,2.0,0,3,1,1
18160000.0,3,2.0,12258.064516129032,120010.75268817204,1.0,0,4,16,16
46126400.0,4,3.25,28924.7311827957,77419.35483870968,2.0,3,3,36,36
17433600.0,3,1.75,16344.086021505376,103225.80645161291,1.0,0,3,48,48
48668800.0,4,2.25,21935.483870967742,75602.15053763441,2.0,0,3,3,3
51822392.96,3,2.5,30430.107526881722,64516.12903225807,1.0,3,3,60,60
17796800.0,3,1.5,14408.602150537634,79473.1182795699,1.0,0,4,49,49
43584000.0,4,2.5,27096.774193548386,116666.66666666667,1.0,0,4,46,46
19612800.0,3,2.5,17849.462365591397,59677.41935483871,2.0,0,3,12,12
13801600.0,2,1.0,9462.36559139785,74193.54838709677,1.0,0,3,71,71
31598400.0,3,2.0,10537.63440860215,53763.44086021505,1.0,0,3,74,74
40678400.0,4,1.0,14623.655913978495,62516.12903225807,1.5,0,2,114,114
72494720.0,3,3.75,39892.47311827957,370021.5053763441,2.0,0,3,36,36
52664000.0,3,1.0,10107.52688172043,90075.2688172043,1.0,0,4,62,62
15254400.0,2,1.0,10430.10752688172,95419.35483870968,1.0,0,3,46,46
37264320.0,3,2.25,16129.032258064517,14107.52688172043,3.0,0,3,7,7
21065600.0,5,2.5,29892.47311827957,103784.94623655915,1.0,0,4,47,47
91526400.0,3,2.5,33440.86021505376,106774.19354838709,1.0,1,3,60,60
23971200.0,3,2.25,20000.0,120720.43010752689,2.0,0,3,19,19
13728960.0,3,1.0,10860.21505376344,81290.32258064517,1.0,0,3,56,56
65920800.0,3,2.25,30645.16129032258,67537.63440860216,2.0,2,4,68,68
29782400.0,3,2.25,24516.129032258064,2159258.064516129,1.0,0,3,36,36
76272000.0,4,3.0,33118.279569892475,115666.66666666667,2.0,3,5,54,54
45189344.0,4,2.5,24516.129032258064,153655.91397849462,1.5,0,4,72,72
18160000.0,3,1.5,21827.956989247312,154838.70967741936,1.0,0,4,45,45
85715200.0,4,3.0,27634.40860215054,43010.75268817204,2.0,0,3,105,0
67192000.0,3,2.75,39139.78494623656,110752.68817204301,1.0,0,4,36,36
40242560.0,3,2.0,18924.7311827957,43505.37634408602,1.0,0,3,84,84
39588800.0,3,2.5,29677.41935483871,186849.4623655914,2.0,0,3,12,12
47942400.0,3,2.5,28494.62365591398,120967.74193548388,2.0,0,3,9,9
138016000.0,5,4.5,55483.87096774194,476505.376344086,2.0,0,3,19,19
18886400.0,4,2.0,15913.978494623656,92741.93548387097,1.0,0,4,40,40
15973536.0,3,1.0,9247.31182795699,71655.91397849463,1.0,0,3,70,70
27131040.0,4,2.5,28064.516129032258,53526.88172043011,2.0,0,3,11,11
27603200.0,2,1.0,15806.451612903225,871193.5483870967,1.0,0,4,65,65
76998400.0,4,2.5,49139.78494623656,172204.30107526883,2.0,2,3,24,24
32688000.0,3,2.25,18924.7311827957,107666.66666666667,2.0,0,4,31,31
27599568.0,3,1.75,21935.483870967742,129731.18279569893,1.0,0,3,27,27
60639872.0,3,3.5,37311.82795698925,44849.4623655914,3.0,0,3,6,6
26513600.0,2,1.0,7311.8279569892475,51612.903225806454,1.0,0,3,97,97
33777600.0,2,2.0,16064.516129032258,207215.05376344087,2.0,4,3,71,17
32833280.0,3,1.5,13440.860215053763,43010.75268817204,1.0,0,3,59,59
61017600.0,3,3.0,38387.096774193546,67204.30107526881,2.0,2,3,30,30
33777600.0,4,2.0,21505.37634408602,67204.30107526881,1.5,0,3,84,84
21428800.0,3,2.5,21827.956989247312,52333.333333333336,2.0,0,3,12,12
28765440.0,3,1.0,14946.236559139785,66236.55913978495,1.0,0,4,66,66
28838080.0,2,1.0,11075.268817204302,132795.69892473117,1.5,0,3,73,73
17433600.0,3,1.0,13763.440860215054,96774.19354838709,1.5,0,4,60,60
21829990.72,3,2.5,25483.870967741936,73548.3870967742,2.0,0,3,28,28
15653920.0,3,2.0,14838.709677419354,96774.19354838709,2.0,0,2,68,32
40133600.0,5,3.0,24946.236559139787,77731.18279569893,1.0,0,4,28,28
27240000.0,5,1.5,22043.010752688173,100645.16129032258,1.0,0,3,46,46
11622400.0,3,1.0,13010.752688172042,1110075.2688172043,1.0,0,2,96,54
77724800.0,4,2.5,35161.290322580644,381129.03225806454,2.0,0,3,25,25
69153280.0,3,2.5,26344.086021505376,47311.82795698925,2.0,0,4,92,92
38024134.4,5,1.75,20322.58064516129,53763.44086021505,1.5,0,3,108,108
22224208.0,4,2.5,21580.645161290322,53419.354838709674,2.0,0,3,5,5
15980800.0,3,2.5,15376.344086021505,97247.31182795699,2.0,0,3,24,24
20992960.0,2,1.75,22107.52688172043,562720.4301075268,1.0,0,4,35,35
47070720.0,5,2.5,23763.440860215054,115827.95698924731,1.0,2,3,51,51
59928000.0,5,1.75,25053.763440860213,64516.12903225807,1.5,0,3,78,78
29056000.0,4,2.0,22258.064516129034,116129.03225806452,2.0,0,3,32,32
30508800.0,2,2.5,15913.978494623656,14720.430107526881,3.0,0,3,5,5
28256960.0,2,1.75,12473.118279569893,52129.032258064515,2.0,1,4,66,66
62833600.0,4,2.5,27096.774193548386,53225.8064516129,2.0,0,3,108,12
25060800.0,2,1.0,19032.25806451613,179139.78494623656,1.0,3,3,57,57
50848000.0,3,2.5,33440.86021505376,1330215.0537634408,2.0,0,3,20,20
39952000.0,3,2.5,18064.516129032258,112419.35483870968,2.0,0,3,33,33
14636960.0,3,1.0,14193.548387096775,53763.44086021505,1.5,0,3,102,102
33341760.0,3,1.0,14193.548387096775,53763.44086021505,1.5,0,3,103,103
23753280.0,3,2.5,19462.36559139785,79032.25806451614,1.0,0,3,30,30
39225600.0,1,1.0,12258.064516129032,72043.01075268818,1.5,0,3,94,94
58475200.0,5,2.5,49462.36559139785,213236.55913978495,1.0,3,3,58,-1
37845440.0,3,2.0,19784.94623655914,64516.12903225807,1.0,0,4,106,70
27240000.0,3,1.5,21505.37634408602,78430.10752688172,1.0,0,3,49,49
17070400.0,3,1.75,15913.978494623656,70881.72043010753,1.0,0,4,37,37
17433600.0,4,2.5,21935.483870967742,127322.58064516129,2.0,0,3,20,20
41768000.0,4,2.25,22150.537634408603,130698.9247311828,1.0,0,4,46,46
110412800.0,6,3.5,40000.0,125698.9247311828,2.0,0,3,11,11
28656480.0,4,2.5,32279.56989247312,64967.74193548387,2.0,0,3,10,10
12708368.0,3,1.0,11397.849462365592,55913.978494623654,1.0,0,5,44,44
27821120.0,4,2.0,19677.41935483871,227774.1935483871,1.0,0,4,48,48
18156368.0,3,2.0,16666.666666666668,161720.4301075269,1.0,0,4,56,56
31307840.0,3,2.5,18172.043010752688,29591.397849462366,2.0,0,3,36,36
33407136.0,3,1.75,27741.93548387097,118279.56989247313,1.0,0,4,63,63
34504000.0,5,2.5,26989.247311827956,86559.13978494624,1.0,0,4,37,37
43947200.0,3,2.25,13870.967741935485,26881.720430107525,2.0,0,4,27,27
17066768.0,4,2.0,15591.397849462366,81290.32258064517,1.0,0,3,48,48
30436160.0,4,2.5,28924.7311827957,85451.6129032258,2.0,0,3,21,21
66102400.0,4,3.25,35913.978494623654,117096.7741935484,1.5,0,3,51,14
28474880.0,4,2.5,27956.989247311827,95924.7311827957,2.0,0,3,23,23
66465600.0,3,2.5,33763.44086021505,105462.36559139784,2.0,0,3,13,13
45763200.0,3,3.25,40860.215053763444,150483.87096774194,2.0,3,3,31,31
30225504.0,4,1.75,24946.236559139787,59032.25806451613,1.0,3,3,58,58
20702400.0,4,2.5,25376.344086021505,79032.25806451614,1.0,0,4,49,49
25641920.0,4,1.5,11827.956989247312,103225.80645161291,1.0,0,4,55,55
21643088.0,3,2.0,14946.236559139785,55129.032258064515,1.0,0,3,24,24
54480000.0,2,2.0,23440.860215053763,230021.50537634408,2.0,0,3,80,35
38136000.0,3,3.0,18602.15053763441,11548.387096774193,3.5,0,3,9,9
35956800.0,5,1.75,29677.41935483871,194752.688172043,1.0,0,3,46,46
51574400.0,3,1.75,26129.032258064515,123096.7741935484,1.0,1,5,65,65
22518400.0,3,2.0,21612.90322580645,139247.311827957,1.0,0,3,61,61
14891200.0,5,1.75,18602.15053763441,55913.978494623654,1.0,0,4,36,36
38499200.0,3,3.0,26344.086021505376,2271677.419354839,1.5,3,3,11,11
52664000.0,4,2.5,35483.87096774194,305731.18279569893,2.0,0,3,16,16
14164800.0,2,1.0,7741.935483870968,102365.59139784946,1.0,0,4,67,67
29128640.0,3,2.0,13333.333333333334,120129.03225806452,1.0,0,3,30,30
74819200.0,5,2.5,32795.69892473118,88172.04301075269,1.0,4,4,52,52
18232640.0,3,1.5,17096.774193548386,232258.06451612903,1.5,0,4,44,44
48487200.0,3,2.0,21935.483870967742,52053.76344086022,1.0,0,4,65,65
21792000.0,4,2.5,19784.94623655914,59677.41935483871,2.0,0,3,10,10
44310400.0,4,2.25,21075.2688172043,97000.0,2.0,0,4,41,41
75693059.2,4,5.0,44193.54838709677,468387.0967741936,2.0,0,4,36,36
31235200.0,3,2.25,19677.41935483871,214677.4193548387,1.0,0,3,38,38
33051200.0,2,1.0,14301.075268817205,997655.9139784946,1.0,0,2,65,65
43584000.0,5,2.0,23548.387096774193,97548.3870967742,1.0,0,5,49,49
46344320.0,3,3.25,18494.62365591398,17064.516129032258,2.5,2,3,11,11
40751040.0,3,1.75,18387.09677419355,53763.44086021505,1.0,0,4,96,96
45400000.0,3,2.5,23440.860215053763,53763.44086021505,1.0,0,4,37,37
19173328.0,3,1.75,18279.56989247312,124870.96774193548,1.0,0,5,38,38
53753600.0,3,2.5,31827.956989247312,100537.63440860216,2.0,2,4,36,36
17070327.36,3,1.0,14301.075268817205,95827.95698924731,1.0,0,3,66,66
27603200.0,4,2.5,20860.21505376344,34408.602150537634,2.0,0,3,11,11
23934880.0,3,2.25,16129.032258064517,103827.95698924731,1.0,0,3,25,25
33773968.0,4,2.5,23978.494623655915,692881.7204301076,1.0,0,4,36,36
36320000.0,3,2.25,18279.56989247312,96860.21505376344,1.0,0,3,30,30
30145600.0,4,1.5,19784.94623655914,122225.80645161291,1.5,0,4,64,64
31780000.0,3,2.25,22580.645161290322,2210784.946236559,2.0,0,3,31,31
43511360.0,7,2.5,27741.93548387097,61827.956989247316,1.0,0,4,113,113
26658880.0,4,2.5,25268.817204301075,87978.49462365592,2.0,0,3,17,17
38499200.0,2,1.0,8172.043010752688,32258.064516129034,1.0,0,3,93,93
71840960.0,5,3.5,35268.81720430108,43010.75268817204,2.0,0,3,11,11
33603264.0,3,2.0,14193.548387096775,43010.75268817204,1.0,0,4,74,74
63560000.0,3,2.5,18172.043010752688,113892.47311827957,1.0,0,3,42,6
24334400.0,3,2.25,22150.537634408603,508795.6989247312,1.0,2,4,38,38
28547520.0,4,2.0,15591.397849462366,58666.666666666664,1.0,0,5,63,63
97337600.0,4,3.0,29677.41935483871,52741.93548387097,2.0,1,4,76,76
42857600.0,3,2.5,30430.107526881722,62236.55913978495,2.0,0,3,14,14
48741440.0,4,2.75,20322.58064516129,15860.21505376344,2.0,0,3,0,0
67192000.0,3,3.25,28064.516129032258,48387.096774193546,1.5,0,4,105,105
17796800.0,3,2.25,20430.107526881722,77956.98924731182,1.0,0,3,47,47
28511200.0,3,1.0,10000.0,70666.66666666667,1.0,0,3,63,63
36683200.0,4,2.0,29354.83870967742,129032.25806451614,1.0,0,4,16,16
50993280.0,4,2.5,28494.62365591398,67096.7741935484,2.0,0,3,1,1
24479680.0,2,1.0,10860.21505376344,43010.75268817204,1.0,0,3,67,67
66828800.0,4,2.5,38172.04301075269,110032.25806451614,2.0,0,3,18,18
35993120.0,3,1.75,22903.225806451614,68387.09677419355,1.0,0,3,55,55
17796800.0,2,1.75,19784.94623655914,77741.93548387097,1.0,0,3,76,76
28692800.0,2,1.0,14193.548387096775,19612.90322580645,1.5,0,4,105,105
24334400.0,3,1.0,10645.161290322581,67903.2258064516,1.0,0,3,45,45
13583680.0,2,1.75,10967.741935483871,111247.31182795699,1.0,0,4,31,31
32688000.0,4,2.0,16881.720430107525,78709.67741935483,1.0,0,4,54,54
20339200.0,4,2.25,20752.68817204301,77494.62365591398,1.0,0,4,26,26
99880000.0,5,4.0,40430.10752688172,244763.44086021505,1.0,3,4,45,45
19249600.0,2,1.0,10752.68817204301,338763.44086021505,1.0,0,3,54,54
57748800.0,3,1.75,20752.68817204301,103225.80645161291,1.0,0,3,57,57
37046400.0,3,1.5,24086.021505376346,40860.215053763444,2.0,0,3,85,85
50840736.0,4,2.5,23548.387096774193,123655.91397849463,1.0,0,4,42,42
60944960.0,4,2.75,25806.451612903227,134075.2688172043,1.0,2,4,56,56
28765440.0,4,1.75,21182.795698924732,133430.1075268817,1.0,0,4,46,46
26513600.0,3,2.25,30752.68817204301,90946.23655913978,2.0,0,3,32,32
31961600.0,3,2.25,20430.107526881722,77688.17204301075,1.0,0,3,44,44
29419200.0,4,2.5,22473.11827956989,71688.17204301075,2.0,0,3,17,17
21428800.0,3,1.5,9139.78494623656,26881.720430107525,1.0,0,3,28,28
19976000.0,4,2.5,19784.94623655914,16795.698924731183,2.0,0,3,10,10
21428800.0,2,1.0,8817.20430107527,3100720.430107527,1.0,0,3,84,28
108960000.0,5,3.5,46989.24731182796,131612.90322580645,2.0,0,3,24,24
57748800.0,3,3.5,34301.07526881721,109924.7311827957,2.0,0,3,20,20
47216000.0,5,3.5,37419.354838709674,393709.67741935485,2.0,0,4,31,31
18886400.0,3,1.0,18172.043010752688,141763.44086021505,1.0,0,4,55,55
27748480.0,2,2.5,17741.93548387097,29139.78494623656,2.0,2,3,6,6
57392864.0,4,2.5,27849.462365591397,100440.86021505376,2.0,0,3,30,30
15980800.0,4,2.5,23225.8064516129,86075.2688172043,2.0,0,3,21,21
58039360.0,4,3.5,37634.408602150535,91903.2258064516,2.0,0,3,20,20
107507200.0,4,2.25,42150.5376344086,77419.35483870968,2.0,0,3,86,86
26680672.0,4,2.75,23548.387096774193,160612.90322580645,2.0,0,3,21,21
58475200.0,4,2.0,20322.58064516129,48387.096774193546,1.5,0,3,108,22
53027200.0,2,1.0,20000.0,36559.13978494624,1.0,0,3,94,94
29201280.0,3,2.0,18494.62365591398,82838.70967741935,1.0,0,4,45,45
54480000.0,4,2.75,27956.989247311827,50258.06451612903,1.0,0,3,38,38
33269120.0,3,1.5,16881.720430107525,131139.78494623656,1.0,0,4,42,42
65230720.0,3,2.5,37956.98924731183,104870.96774193548,2.0,0,3,17,17
22373120.0,4,2.5,21075.2688172043,60666.666666666664,2.0,0,3,17,17
27966400.0,3,2.5,23978.494623655915,89204.30107526881,2.0,0,3,11,11
74092800.0,4,3.0,29247.31182795699,51612.903225806454,1.5,0,5,86,86
103512000.0,5,3.0,30537.63440860215,67096.7741935484,2.0,0,5,109,109
17433600.0,3,1.75,13548.387096774193,79161.29032258065,1.0,0,3,30,30
15762880.0,3,1.5,20000.0,91451.6129032258,1.0,0,4,47,47
70606080.0,4,1.75,21612.90322580645,67741.93548387097,1.0,2,5,77,77
26243379.2,2,1.0,8817.20430107527,68817.20430107527,1.0,0,4,70,70
27966400.0,3,1.75,13118.279569892473,15591.397849462366,1.0,0,3,109,109
34504000.0,3,2.5,23870.967741935485,655741.935483871,2.0,0,4,27,27
52660368.0,4,2.5,30752.68817204301,39118.279569892475,1.5,2,5,91,91
67918400.0,5,4.5,45483.87096774194,104311.82795698925,2.0,0,3,15,15
12345168.0,3,1.0,9032.258064516129,91075.2688172043,1.0,0,4,53,53
42494400.0,3,2.5,24623.655913978495,54720.43010752688,2.0,0,3,13,13
42494400.0,3,2.5,24623.655913978495,54720.43010752688,2.0,0,3,14,14
34867200.0,5,3.5,37419.354838709674,137860.21505376344,2.0,2,3,11,11
46126400.0,4,2.5,45806.45161290323,390967.7419354839,1.5,0,4,79,79
26786000.0,3,2.5,23978.494623655915,61473.11827956989,2.0,0,3,11,11
31416800.0,6,2.0,33118.279569892475,59139.78494623656,2.0,0,1,114,114
42784960.0,3,2.5,24193.548387096773,46634.408602150535,2.0,0,3,10,10
61017600.0,4,3.25,33978.49462365591,68032.25806451614,2.0,0,3,11,11
22990560.0,3,2.5,19032.25806451613,41645.16129032258,2.0,0,3,10,10
38935040.0,4,2.5,30967.74193548387,94978.49462365592,2.0,0,3,9,9
40950800.0,4,2.75,28924.7311827957,268817.20430107525,1.0,0,3,37,37
11077600.0,4,1.0,18602.15053763441,79032.25806451614,1.5,0,4,44,44
19463888.0,4,1.0,18602.15053763441,79032.25806451614,1.5,0,4,45,45
119129600.0,5,4.0,51397.84946236559,1269322.5806451612,2.0,0,3,21,21
19609168.0,4,2.5,27311.827956989247,90322.58064516129,2.0,0,5,37,37
53149816.32,4,3.0,28279.56989247312,62064.51612903226,2.0,0,3,8,8
17433600.0,3,1.5,20322.58064516129,96774.19354838709,1.0,0,3,55,55
40384208.0,2,1.0,13118.279569892473,54193.54838709677,1.0,0,3,53,53
20992960.0,2,1.0,7634.408602150537,67741.93548387097,1.0,0,3,73,73
38136000.0,3,2.5,31935.483870967742,128870.96774193548,1.0,0,3,19,19
54116800.0,3,2.5,31935.483870967742,128870.96774193548,1.0,0,3,19,19
28838080.0,2,1.0,10752.68817204301,82408.60215053764,1.0,2,3,75,75
16925120.0,3,1.0,21290.322580645163,91451.6129032258,1.0,0,3,50,50
45400000.0,4,2.25,20645.16129032258,88806.45161290323,2.0,0,4,35,35
38862400.0,3,2.0,29462.36559139785,252741.93548387097,2.0,4,3,26,26
19612800.0,3,2.25,18709.677419354837,78978.49462365592,1.0,0,3,42,42
26150400.0,3,1.75,13978.494623655914,83548.3870967742,1.0,0,3,47,47
80267200.0,4,1.5,29462.36559139785,43010.75268817204,2.0,0,5,109,109
70460800.0,4,1.75,43655.913978494624,43010.75268817204,2.0,3,3,61,19
66465600.0,5,2.5,37526.88172043011,202688.17204301077,1.0,4,4,56,56
29927680.0,4,1.75,15376.344086021505,112903.22580645162,1.0,0,4,54,54
19249600.0,4,1.75,20000.0,97978.49462365592,1.0,0,4,52,52
30944640.0,4,2.25,22795.698924731183,82795.69892473119,1.0,0,4,38,38
19322240.0,4,2.25,20000.0,136483.87096774194,1.0,0,3,36,36
23608000.0,3,2.0,25053.763440860213,53225.8064516129,1.5,0,3,114,114
44673600.0,3,1.75,17956.989247311827,54838.709677419356,1.0,2,5,61,61
22518400.0,3,1.75,22903.225806451614,76774.19354838709,1.0,0,3,36,36
24697600.0,4,1.75,20430.107526881722,78634.40860215054,1.0,0,3,41,41
40860000.0,2,1.0,12580.645161290322,30107.52688172043,1.5,0,4,110,110
32470080.0,2,1.0,10537.63440860215,17204.301075268817,2.0,0,3,4,4
18160000.0,4,1.5,26881.720430107525,67741.93548387097,1.0,0,4,53,53
45981120.0,4,2.5,21720.43010752688,86494.62365591398,2.0,0,3,25,25
22518400.0,3,2.0,13870.967741935485,9526.881720430107,3.0,0,3,11,11
31888960.0,2,1.75,17419.354838709678,1224322.5806451612,1.5,0,3,19,19
34140800.0,3,3.25,18387.09677419355,25602.15053763441,2.0,0,3,11,11
19612800.0,3,2.5,18494.62365591398,91935.48387096774,1.0,0,4,47,47
21755680.0,3,1.75,19569.89247311828,94763.44086021505,2.0,0,3,20,20
16489280.0,3,1.0,12150.537634408602,107720.43010752689,1.0,0,4,60,60
53390400.0,4,2.75,32688.172043010753,25967.74193548387,2.0,4,3,48,48
39007680.0,3,3.0,25913.978494623658,80419.35483870968,2.0,2,3,72,26
50775360.0,4,2.5,26236.559139784946,155591.39784946237,1.0,0,4,44,44
23971200.0,2,1.0,8602.150537634408,48741.93548387097,1.0,0,3,85,85
16634560.0,3,1.0,11075.268817204302,83870.96774193548,1.0,0,3,60,60
14528000.0,3,1.0,15913.978494623656,60215.05376344086,1.0,0,4,67,67
37954400.0,3,1.75,18387.09677419355,104376.3440860215,1.0,0,4,48,48
94068800.0,3,2.75,37096.77419354839,57526.88172043011,1.5,3,4,90,90
14528000.0,2,0.75,8387.09677419355,599612.9032258064,1.0,0,4,69,69
25569280.0,3,1.75,13548.387096774193,77419.35483870968,1.0,0,3,44,44
62107200.0,4,3.0,27849.462365591397,67204.30107526881,2.0,2,3,51,51
19394880.0,3,2.5,16989.247311827956,131720.4301075269,2.0,0,3,21,21
35157760.0,2,1.75,17849.462365591397,64516.12903225807,1.0,0,3,72,72
29201280.0,4,2.75,31720.43010752688,167096.7741935484,1.0,0,4,40,40
65739200.0,4,2.25,24086.021505376346,53763.44086021505,2.0,0,3,115,1
19903360.0,4,1.75,20860.21505376344,80645.16129032258,1.0,0,4,48,48
34504000.0,3,1.75,19892.47311827957,284354.8387096774,1.0,0,4,53,38
111502400.0,4,4.5,62043.01075268817,108064.51612903226,1.0,3,5,65,65
45617920.0,4,2.0,24516.129032258064,64623.655913978495,1.0,0,3,114,114
49032000.0,6,1.75,29462.36559139785,68387.09677419355,1.0,3,3,61,61
31227936.0,4,3.25,40430.10752688172,50268.81720430108,2.0,0,3,7,7
18886400.0,3,1.5,16989.247311827956,88000.0,1.0,0,3,60,60
50121600.0,3,1.75,17204.301075268817,47311.82795698925,1.0,0,3,73,73
78523840.0,4,2.25,22580.645161290322,130881.72043010753,1.0,0,5,54,54
26150400.0,4,2.5,28064.516129032258,78849.4623655914,2.0,0,3,27,27
36247360.0,3,1.75,19784.94623655914,53763.44086021505,1.0,0,4,104,104
11549760.0,3,1.0,14193.548387096775,70258.06451612903,1.0,0,3,62,62
31235200.0,3,1.75,16559.139784946237,87096.7741935484,1.0,0,4,68,68
76272000.0,5,2.75,27096.774193548386,200268.81720430107,1.0,0,3,56,56
52664000.0,5,2.5,40645.16129032258,215053.7634408602,1.0,1,4,36,36
10896000.0,3,1.0,12903.225806451614,102440.86021505376,1.0,0,3,55,55
61017600.0,4,2.25,29247.31182795699,93677.41935483871,2.0,0,4,38,38
36247360.0,4,2.5,33333.333333333336,61290.32258064516,2.0,0,3,4,4
20702400.0,3,1.75,17526.88172043011,43010.75268817204,1.0,0,3,46,46
24697600.0,4,2.5,20537.63440860215,77430.10752688172,1.0,0,3,28,28
29426464.0,4,2.0,16989.247311827956,78494.62365591398,1.0,0,4,60,60
33704960.0,3,2.5,18172.043010752688,52666.666666666664,2.0,0,3,11,11
52518720.0,4,2.25,21075.2688172043,93333.33333333333,1.0,0,4,55,55
31235200.0,8,3.25,46236.55913978495,112268.81720430107,2.0,0,4,35,35
46852800.0,3,1.75,19784.94623655914,45752.68817204301,1.0,0,3,108,10
114771200.0,4,2.75,37419.354838709674,214956.98924731184,2.0,2,4,36,36
67192000.0,5,3.0,29139.78494623656,45161.290322580644,2.0,0,3,95,0
55133760.0,4,1.75,22580.645161290322,51075.2688172043,1.0,0,3,39,39
50121600.0,4,2.0,18924.7311827957,83870.96774193548,1.0,0,3,60,60
26063232.0,4,2.5,23172.043010752688,87526.8817204301,2.0,0,3,19,19
49613120.0,5,1.5,18494.62365591398,43010.75268817204,1.5,0,3,90,90
47216000.0,3,1.0,15376.344086021505,45591.397849462366,1.5,0,3,90,90
20920320.0,5,2.75,30000.0,51688.17204301075,1.5,0,4,65,65
15250768.0,3,1.5,12688.172043010753,78494.62365591398,1.0,0,4,46,46
68208960.0,3,3.5,26344.086021505376,99440.86021505376,2.0,4,3,81,21
23244800.0,3,1.0,14301.075268817205,62903.22580645161,1.0,0,3,60,60
20611454.72,3,2.25,20860.21505376344,102795.69892473119,2.0,0,3,25,25
26876800.0,3,2.25,17204.301075268817,81935.48387096774,1.0,0,3,27,27
29052368.0,4,2.75,34516.12903225807,448268.81720430107,1.0,0,4,26,26
26150400.0,5,2.5,30967.74193548387,74215.05376344085,1.0,0,3,38,7
26513600.0,2,1.5,12473.118279569893,86666.66666666667,1.0,0,4,64,64
28830816.0,3,2.0,14623.655913978495,33548.3870967742,2.0,0,3,25,25
23317440.0,3,2.5,21655.913978494624,48387.096774193546,2.0,0,3,10,10
17796800.0,3,2.0,15483.870967741936,75354.83870967742,1.0,0,3,30,30
36465280.0,2,1.0,16881.720430107525,50580.645161290326,1.5,1,3,83,83
18668480.0,4,2.75,25053.763440860213,82172.04301075269,1.0,0,3,24,24
30726720.0,4,1.75,20215.05376344086,78526.8817204301,1.0,0,3,38,38
35230400.0,4,2.25,19892.47311827957,106569.89247311828,1.0,0,4,58,58
36320000.0,4,2.5,23978.494623655915,92043.01075268818,2.0,0,3,12,12
32106880.0,2,1.0,10645.161290322581,46376.344086021505,1.5,2,4,97,97
34504000.0,3,1.75,18494.62365591398,41129.032258064515,1.5,0,3,90,90
45400000.0,4,2.25,34731.18279569892,106827.95698924731,2.0,0,3,29,29
14092160.0,3,1.0,12688.172043010753,65053.76344086022,1.0,0,3,70,70
29782400.0,3,2.25,15591.397849462366,206516.12903225806,2.0,0,3,25,25
75146080.0,4,2.5,25483.870967741936,116752.68817204301,2.0,0,3,11,11
35593600.0,4,2.5,27634.40860215054,66204.30107526881,2.0,0,3,9,9
